symbol,hgnc_id,num_unique_missense,num_unique_missense_vus
KIAA0319L,HGNC:30071,5,0
KIAA0753,HGNC:29110,12,0
KIAA1210,HGNC:29218,6,0
KIAA1217,HGNC:25428,6,0
KIAA1328,HGNC:29248,1,0
KIAA1549L,HGNC:24836,1,0
KIAA1755,HGNC:29372,1,0
KIF12,HGNC:21495,2,0
KIF13A,HGNC:14566,3,0
KIF13B,HGNC:14405,2,0
KIF15,HGNC:17273,10,0
KIF16B,HGNC:15869,2,0
KIF18A,HGNC:29441,1,0
KIF19,HGNC:26735,2,0
KIF20A,HGNC:9787,2,0
KIF20B,HGNC:7212,1,0
KIF23,HGNC:6392,7,0
KIF24,HGNC:19916,6,0
KIF25,HGNC:6390,2,0
KIF26B,HGNC:25484,11,0
KIF27,HGNC:18632,5,0
KIF2B,HGNC:29443,2,0
KIF4B,HGNC:6322,3,0
KIRREL2,HGNC:18816,1,0
KISS1,HGNC:6341,3,0
KLC2,HGNC:20716,1,0
KLF13,HGNC:13672,1,0
KLF2,HGNC:6347,1,0
KLF4,HGNC:6348,2,0
KLF5,HGNC:6349,1,0
KLF6,HGNC:2235,1,0
KLF7,HGNC:6350,1,0
KLF8,HGNC:6351,2,0
KLHDC7A,HGNC:26791,2,0
KLHL10,HGNC:18829,2,0
KLHL17,HGNC:24023,1,0
KLHL20,HGNC:25056,1,0
KLHL23,HGNC:27506,1,0
KLHL38,HGNC:34435,1,0
KLK14,HGNC:6362,1,0
KLK3,HGNC:6364,2,0
KLK4,HGNC:6365,2,0
KLK6,HGNC:6367,1,0
KLK7,HGNC:6368,1,0
KLRC2,HGNC:6375,3,0
KLRC3,HGNC:6376,4,0
KMO,HGNC:6381,2,0
KNDC1,HGNC:29374,3,0
KNSTRN,HGNC:30767,1,0
KPRP,HGNC:31823,1,0
KREMEN1,HGNC:17550,5,0
KREMEN2,HGNC:18797,1,0
KRT10,HGNC:6413,17,0
KRT12,HGNC:6414,4,0
KRT15,HGNC:6421,1,0
KRT17,HGNC:6427,11,0
KRT18,HGNC:6430,1,0
KRT20,HGNC:20412,3,0
KRT24,HGNC:18527,3,0
KRT25,HGNC:30839,2,0
KRT3,HGNC:6440,6,0
KRT36,HGNC:6454,2,0
KRT6B,HGNC:6444,8,0
KRT6C,HGNC:20406,2,0
KRT7,HGNC:6445,6,0
KRT71,HGNC:28927,7,0
KRT74,HGNC:28929,11,0
KRT75,HGNC:24431,2,0
KRT78,HGNC:28926,4,0
KRT80,HGNC:27056,3,0
KRT86,HGNC:6463,1,0
KRTAP1-1,HGNC:16772,1,0
KRTAP1-3,HGNC:16771,2,0
KRTAP4-8,HGNC:17230,1,0
KRTAP5-5,HGNC:23601,1,0
KRTAP6-3,HGNC:18933,1,0
KSR2,HGNC:18610,1,0
KTN1,HGNC:6467,4,0
KY,HGNC:26576,5,0
KYNU,HGNC:6469,3,0
L1TD1,HGNC:25595,1,0
L3MBTL1,HGNC:15905,1,0
L3MBTL2,HGNC:18594,1,0
LACC1,HGNC:26789,2,0
LACTB,HGNC:16468,3,0
LAD1,HGNC:6472,2,0
LAG3,HGNC:6476,2,0
LAGE3,HGNC:26058,7,0
LAMB4,HGNC:6491,4,0
LAMP1,HGNC:6499,3,0
LANCL1,HGNC:6508,1,0
LARP1,HGNC:29531,1,0
LAT,HGNC:18874,1,0
LATS1,HGNC:6514,3,0
LATS2,HGNC:6515,5,0
LAX1,HGNC:26005,1,0
LAYN,HGNC:29471,3,0
LBP,HGNC:6517,8,0
LCE1C,HGNC:29464,2,0
LCE3A,HGNC:29461,1,0
LCE3C,HGNC:16612,3,0
LCN1,HGNC:6525,1,0
LCN2,HGNC:6526,2,0
LCN6,HGNC:17337,1,0
LCP1,HGNC:6528,2,0
LDAH,HGNC:26145,1,0
LDHC,HGNC:6544,1,0
LDHD,HGNC:19708,2,0
LDLRAD3,HGNC:27046,4,0
LEF1,HGNC:6551,1,0
LEFTY1,HGNC:6552,3,0
LEMD2,HGNC:21244,2,0
LETM1,HGNC:6556,8,0
LGALS13,HGNC:15449,1,0
LGALS2,HGNC:6562,1,0
LGALS3,HGNC:6563,1,0
LGALS3BP,HGNC:6564,2,0
LGALS4,HGNC:6565,1,0
LGALS8,HGNC:6569,1,0
LGALS9,HGNC:6570,1,0
LGALS9B,HGNC:24842,1,0
LGI3,HGNC:18711,2,0
LGI4,HGNC:18712,6,0
LGR4,HGNC:13299,2,0
LGR5,HGNC:4504,6,0
LGR6,HGNC:19719,2,0
LGSN,HGNC:21016,1,0
LHB,HGNC:6584,6,0
LHFPL3,HGNC:6589,1,0
LHPP,HGNC:30042,1,0
LHX8,HGNC:28838,1,0
LIF,HGNC:6596,1,0
LILRA6,HGNC:15495,1,0
LIMD1,HGNC:6612,1,0
LIMK1,HGNC:6613,6,0
LIMS1,HGNC:6616,1,0
LINGO2,HGNC:21207,1,0
LIPF,HGNC:6622,1,0
LIPG,HGNC:6623,1,0
LIPH,HGNC:18483,3,0
LIPI,HGNC:18821,1,0
LIPN,HGNC:23452,5,0
LIPT2,HGNC:37216,2,0
LLGL1,HGNC:6628,3,0
LLGL2,HGNC:6629,5,0
LMAN2,HGNC:16986,2,0
LMBRD2,HGNC:25287,1,0
LMF1,HGNC:14154,13,0
LMO7,HGNC:6646,3,0
LMOD1,HGNC:6647,4,0
LMTK2,HGNC:17880,1,0
LORICRIN,HGNC:6663,5,0
LOXL2,HGNC:6666,1,0
LOXL3,HGNC:13869,4,0
LPAR2,HGNC:3168,1,0
LPAR3,HGNC:14298,1,0
LPAR4,HGNC:4478,2,0
LPAR6,HGNC:15520,2,0
LPCAT2,HGNC:26032,3,0
LPIN3,HGNC:14451,2,0
LPO,HGNC:6678,1,0
LPP,HGNC:6679,3,0
LRCH1,HGNC:20309,1,0
LRCH4,HGNC:6691,1,0
LRIG1,HGNC:17360,10,0
LRIG2,HGNC:20889,9,0
LRIG3,HGNC:30991,3,0
LRMDA,HGNC:23405,3,0
LRP1B,HGNC:6693,19,0
LRP3,HGNC:6695,1,0
LRP8,HGNC:6700,1,0
LRPAP1,HGNC:6701,5,0
LRRC1,HGNC:14307,1,0
LRRC15,HGNC:20818,1,0
LRRC2,HGNC:14676,4,0
LRRC25,HGNC:29806,1,0
LRRC26,HGNC:31409,1,0
LRRC32,HGNC:4161,1,0
LRRC37A3,HGNC:32427,2,0
LRRC40,HGNC:26004,1,0
LRRC41,HGNC:16917,2,0
LRRC52,HGNC:32156,1,0
LRRC66,HGNC:34299,1,0
LRRC75A,HGNC:32403,1,0
LRRC8A,HGNC:19027,4,0
LRRC8B,HGNC:30692,2,0
LRRC8C,HGNC:25075,1,0
LRRC8E,HGNC:26272,3,0
LRRCC1,HGNC:29373,4,0
LRRFIP2,HGNC:6703,2,0
LRRIQ3,HGNC:28318,4,0
LRRK1,HGNC:18608,11,0
LRRN1,HGNC:20980,2,0
LRRN3,HGNC:17200,1,0
LRRTM1,HGNC:19408,1,0
LRTM1,HGNC:25023,5,0
LRWD1,HGNC:21769,1,0
LSG1,HGNC:25652,2,0
LSS,HGNC:6708,9,0
LTA4H,HGNC:6710,2,0
LTB,HGNC:6711,2,0
LTB4R,HGNC:6713,1,0
LTB4R2,HGNC:19260,2,0
LTBP1,HGNC:6714,7,0
LTBR,HGNC:6718,3,0
LTF,HGNC:6720,3,0
LTK,HGNC:6721,1,0
LTN1,HGNC:13082,2,0
LTV1,HGNC:21173,1,0
LURAP1,HGNC:32327,1,0
LUZP1,HGNC:14985,2,0
LVRN,HGNC:26904,1,0
LXN,HGNC:13347,5,0
LY6E,HGNC:6727,2,0
LY6G6C,HGNC:13936,1,0
LY6G6F,HGNC:13933,1,0
LY75,HGNC:6729,7,0
LY86,HGNC:16837,1,0
LY9,HGNC:6730,1,0
LYPD3,HGNC:24880,1,0
LYPLA1,HGNC:6737,1,0
LYPLAL1,HGNC:20440,1,0
LYRM7,HGNC:28072,3,0
LYSMD3,HGNC:26969,1,0
LZTS1,HGNC:13861,2,0
MAB21L1,HGNC:6757,1,0
MACROD2,HGNC:16126,2,0
MAD2L1,HGNC:6763,1,0
MAD2L1BP,HGNC:21059,1,0
MAD2L2,HGNC:6764,1,0
MAEL,HGNC:25929,2,0
MAGEA3,HGNC:6801,5,0
MAGEA4,HGNC:6802,1,0
MAGEA6,HGNC:6804,4,0
MAGEB1,HGNC:6808,1,0
MAGEB16,HGNC:21188,1,0
MAGEB2,HGNC:6809,1,0
MAGEB3,HGNC:6810,1,0
MAGEB4,HGNC:6811,3,0
MAGEC2,HGNC:13574,1,0
MAGEC3,HGNC:23798,2,0
MAGED2,HGNC:16353,5,0
MAGEE1,HGNC:24934,1,0
MAGEF1,HGNC:29639,2,0
MAGI1,HGNC:946,2,0
MALRD1,HGNC:24331,4,0
MAMDC2,HGNC:23673,2,0
MAML1,HGNC:13632,4,0
MAML2,HGNC:16259,1,0
MAML3,HGNC:16272,1,0
MAMLD1,HGNC:2568,6,0
MAN1A1,HGNC:6821,1,0
MAN1C1,HGNC:19080,1,0
MAOB,HGNC:6834,1,0
MAP10,HGNC:29265,2,0
MAP1B,HGNC:6836,9,0
MAP1LC3B,HGNC:13352,1,0
MAP2K4,HGNC:6844,1,0
MAP2K7,HGNC:6847,1,0
MAP3K12,HGNC:6851,1,0
MAP3K20,HGNC:17797,6,0
MAP3K3,HGNC:6855,1,0
MAP3K4,HGNC:6856,1,0
MAP3K5,HGNC:6857,1,0
MAP3K6,HGNC:6858,4,0
MAP4K2,HGNC:6864,2,0
MAP4K3,HGNC:6865,1,0
MAP4K4,HGNC:6866,1,0
MAP6,HGNC:6868,1,0
MAP7D1,HGNC:25514,2,0
MAP7D3,HGNC:25742,3,0
MAPK1,HGNC:6871,1,0
MAPK12,HGNC:6874,1,0
MAPK13,HGNC:6875,1,0
MAPK3,HGNC:6877,2,0
MAPK7,HGNC:6880,1,0
MAPK8IP1,HGNC:6882,1,0
MAPKBP1,HGNC:29536,15,0
MAPRE2,HGNC:6891,1,0
MARK1,HGNC:6896,1,0
MAS1,HGNC:6899,1,0
MAST2,HGNC:19035,3,0
MAST4,HGNC:19037,4,0
MAT2B,HGNC:6905,1,0
MATN1,HGNC:6907,2,0
MATN2,HGNC:6908,1,0
MATN4,HGNC:6910,3,0
MAU2,HGNC:29140,1,0
MAVS,HGNC:29233,1,0
MBD6,HGNC:20445,3,0
MBOAT4,HGNC:32311,2,0
MBOAT7,HGNC:15505,1,0
MBP,HGNC:6925,1,0
MBTPS1,HGNC:15456,3,0
MCAM,HGNC:6934,2,0
MCAT,HGNC:29622,2,0
MCC,HGNC:6935,8,0
MCF2,HGNC:6940,5,0
MCF2L,HGNC:14576,7,0
MCL1,HGNC:6943,1,0
MCM10,HGNC:18043,1,0
MCM3AP,HGNC:6946,4,0
MCM5,HGNC:6948,2,0
MCM7,HGNC:6950,3,0
MCM8,HGNC:16147,9,0
MCM9,HGNC:21484,10,0
MCMDC2,HGNC:26368,2,0
MCOLN2,HGNC:13357,3,0
MCTP2,HGNC:25636,16,0
MCTS1,HGNC:23357,1,0
MCU,HGNC:23526,1,0
MDC1,HGNC:21163,5,0
MDFI,HGNC:6967,1,0
MDFIC,HGNC:28870,2,0
MDGA2,HGNC:19835,2,0
MDH2,HGNC:6971,7,0
MDM1,HGNC:29917,1,0
MDM4,HGNC:6974,1,0
MDN1,HGNC:18302,4,0
MEAK7,HGNC:29325,8,0
MECOM,HGNC:3498,2,0
MECR,HGNC:19691,6,0
MED16,HGNC:17556,1,0
MED18,HGNC:25944,1,0
MED24,HGNC:22963,1,0
MED30,HGNC:23032,1,0
MED4,HGNC:17903,1,0
MEF2A,HGNC:6993,4,0
MEGF6,HGNC:3232,10,0
MEI1,HGNC:28613,4,0
MEIOB,HGNC:28569,3,0
MEIS3,HGNC:29537,2,0
MELK,HGNC:16870,5,0
MELTF,HGNC:7037,1,0
MEPE,HGNC:13361,7,0
METRNL,HGNC:27584,2,0
METTL7B,HGNC:28276,2,0
MEX3C,HGNC:28040,1,0
MFGE8,HGNC:7036,3,0
MFHAS1,HGNC:16982,1,0
MFSD6,HGNC:24711,1,0
MFSD9,HGNC:28158,3,0
MGA,HGNC:14010,10,0
MGAM,HGNC:7043,4,0
MGAT1,HGNC:7044,1,0
MGAT4A,HGNC:7047,1,0
MGME1,HGNC:16205,7,0
MGMT,HGNC:7059,1,0
MGST2,HGNC:7063,1,0
MIA2,HGNC:18432,2,0
MIA3,HGNC:24008,1,0
MIB2,HGNC:30577,5,0
MICA,HGNC:7090,6,0
MICAL1,HGNC:20619,7,0
MICAL2,HGNC:24693,4,0
MICAL3,HGNC:24694,4,0
MICALL2,HGNC:29672,15,0
MICOS13,HGNC:33702,1,0
MICU2,HGNC:31830,2,0
MID1IP1,HGNC:20715,1,0
MIEF1,HGNC:25979,2,0
MIIP,HGNC:25715,6,0
MINK1,HGNC:17565,1,0
MINPP1,HGNC:7102,1,0
MIOX,HGNC:14522,2,0
MIS18BP1,HGNC:20190,7,0
MISP,HGNC:27000,5,0
MKI67,HGNC:7107,18,0
MKX,HGNC:23729,1,0
MLF1,HGNC:7125,3,0
MLIP,HGNC:21355,2,0
MLKL,HGNC:26617,2,0
MLLT1,HGNC:7134,1,0
MLXIPL,HGNC:12744,15,0
MMEL1,HGNC:14668,4,0
MMP1,HGNC:7155,5,0
MMP10,HGNC:7156,1,0
MMP17,HGNC:7163,2,0
MMP19,HGNC:7165,5,0
MMP21,HGNC:14357,4,0
MMP26,HGNC:14249,1,0
MMP3,HGNC:7173,4,0
MMP7,HGNC:7174,2,0
MMP8,HGNC:7175,7,0
MMRN1,HGNC:7178,2,0
MMS19,HGNC:13824,1,0
MNAT1,HGNC:7181,1,0
MNS1,HGNC:29636,1,0
MNX1,HGNC:4979,8,0
MOGAT1,HGNC:18210,1,0
MOGAT2,HGNC:23248,2,0
MORC1,HGNC:7198,1,0
MORC4,HGNC:23485,1,0
MORN3,HGNC:29807,1,0
MOV10,HGNC:7200,1,0
MPHOSPH10,HGNC:7213,4,0
MPHOSPH6,HGNC:7214,1,0
MPP1,HGNC:7219,1,0
MPP4,HGNC:13680,1,0
MPP5,HGNC:18669,1,0
MPP7,HGNC:26542,1,0
MPZL2,HGNC:3496,1,0
MPZL3,HGNC:27279,3,0
MRAP,HGNC:1304,3,0
MRAP2,HGNC:21232,2,0
MRAS,HGNC:7227,2,0
MRC2,HGNC:16875,2,0
MRGPRF,HGNC:24828,1,0
MRGPRX1,HGNC:17962,1,0
MRGPRX3,HGNC:17980,1,0
MRGPRX4,HGNC:17617,4,0
MRI1,HGNC:28469,4,0
MRM2,HGNC:16352,1,0
MROH2A,HGNC:27936,2,0
MRPL12,HGNC:10378,2,0
MRPS27,HGNC:14512,1,0
MRPS34,HGNC:16618,1,0
MRPS35,HGNC:16635,2,0
MRPS7,HGNC:14499,2,0
MRTFA,HGNC:14334,6,0
MRTFB,HGNC:29819,2,0
MS4A2,HGNC:7316,2,0
MSH4,HGNC:7327,2,0
MSH5,HGNC:7328,2,0
MSL3,HGNC:7370,4,0
MSLN,HGNC:7371,7,0
MSRA,HGNC:7377,1,0
MST1R,HGNC:7381,7,0
MT1F,HGNC:7398,1,0
MT3,HGNC:7408,1,0
MTA1,HGNC:7410,1,0
MTBP,HGNC:7417,5,0
MTCL1,HGNC:29121,4,0
MTDH,HGNC:29608,1,0
MTERF1,HGNC:21463,2,0
MTERF2,HGNC:30779,4,0
MTF1,HGNC:7428,4,0
MTFR2,HGNC:21115,1,0
MTHFS,HGNC:7437,1,0
MTMR12,HGNC:18191,1,0
MTMR9,HGNC:14596,3,0
MTNR1A,HGNC:7463,2,0
MTRF1,HGNC:7469,1,0
MTUS1,HGNC:29789,4,0
MTUS2,HGNC:20595,1,0
MTX1,HGNC:7504,1,0
MUC12,HGNC:7510,1,0
MUC15,HGNC:14956,2,0
MUC16,HGNC:15582,39,0
MUC2,HGNC:7512,1,0
MUC6,HGNC:7517,1,0
MUC7,HGNC:7518,1,0
MUCL3,HGNC:21666,3,0
MUL1,HGNC:25762,1,0
MUS81,HGNC:29814,2,0
MVP,HGNC:7531,5,0
MX1,HGNC:7532,2,0
MXRA5,HGNC:7539,12,0
MYB,HGNC:7545,3,0
MYBBP1A,HGNC:7546,12,0
MYBL1,HGNC:7547,1,0
MYBL2,HGNC:7548,4,0
MYC,HGNC:7553,2,0
MYCBP2,HGNC:23386,7,0
MYEOV,HGNC:7563,1,0
MYH10,HGNC:7568,1,0
MYH15,HGNC:31073,7,0
MYH4,HGNC:7574,5,0
MYMK,HGNC:33778,2,0
MYO10,HGNC:7593,8,0
MYO16,HGNC:29822,14,0
MYO18A,HGNC:31104,4,0
MYO1B,HGNC:7596,1,0
MYO1C,HGNC:7597,11,0
MYO1D,HGNC:7598,3,0
MYO1H,HGNC:13879,6,0
MYO3B,HGNC:15576,2,0
MYO5C,HGNC:7604,2,0
MYOCD,HGNC:16067,2,0
MYOF,HGNC:3656,5,0
MYOG,HGNC:7612,2,0
MYRIP,HGNC:19156,1,0
MYSM1,HGNC:29401,1,0
MYT1,HGNC:7622,6,0
MZB1,HGNC:30125,1,0
MZF1,HGNC:13108,1,0
N4BP2,HGNC:29851,2,0
NAA25,HGNC:25783,1,0
NAA60,HGNC:25875,1,0
NAAA,HGNC:736,1,0
NAALADL2,HGNC:23219,1,0
NAB2,HGNC:7627,1,0
NACA,HGNC:7629,2,0
NADSYN1,HGNC:29832,2,0
NAGPA,HGNC:17378,2,0
NAIP,HGNC:7634,1,0
NANOG,HGNC:20857,1,0
NANOS1,HGNC:23044,2,0
NANOS3,HGNC:22048,1,0
NAP1L3,HGNC:7639,2,0
NAP1L5,HGNC:19968,1,0
NAPB,HGNC:15751,1,0
NAPRT,HGNC:30450,1,0
NAPSA,HGNC:13395,1,0
NASP,HGNC:7644,1,0
NAT1,HGNC:7645,3,0
NAT10,HGNC:29830,3,0
NAT2,HGNC:7646,2,0
NAT8,HGNC:18069,2,0
NAT8L,HGNC:26742,1,0
NAV3,HGNC:15998,2,0
NBEAL1,HGNC:20681,7,0
NBPF3,HGNC:25076,1,0
NBPF7,HGNC:31989,1,0
NBR1,HGNC:6746,2,0
NCAPD2,HGNC:24305,5,0
NCAPD3,HGNC:28952,11,0
NCAPH,HGNC:1112,2,0
NCAPH2,HGNC:25071,1,0
NCEH1,HGNC:29260,1,0
NCF1,HGNC:7660,1,0
NCK1,HGNC:7664,1,0
NCKAP5,HGNC:29847,13,0
NCKAP5L,HGNC:29321,1,0
NCL,HGNC:7667,3,0
NCLN,HGNC:26923,1,0
NCOA2,HGNC:7669,1,0
NCOA3,HGNC:7670,1,0
NCOA4,HGNC:7671,5,0
NCOA6,HGNC:15936,10,0
NCOR1,HGNC:7672,4,0
NCOR2,HGNC:7673,1,0
NCR2,HGNC:6732,2,0
NCR3,HGNC:19077,1,0
NCSTN,HGNC:17091,4,0
NDC1,HGNC:25525,1,0
NDN,HGNC:7675,3,0
NDRG2,HGNC:14460,1,0
NDST2,HGNC:7681,2,0
NDUFA1,HGNC:7683,2,0
NDUFA12,HGNC:23987,1,0
NDUFA6,HGNC:7690,1,0
NDUFAB1,HGNC:7694,1,0
NDUFAF8,HGNC:33551,2,0
NDUFV3,HGNC:7719,2,0
NECTIN2,HGNC:9707,4,0
NECTIN4,HGNC:19688,2,0
NEDD4,HGNC:7727,3,0
NEDD9,HGNC:7733,1,0
NEFM,HGNC:7734,1,0
NEGR1,HGNC:17302,2,0
NEIL1,HGNC:18448,5,0
NEK10,HGNC:18592,2,0
NEK11,HGNC:18593,1,0
NEK2,HGNC:7745,2,0
NELFA,HGNC:12768,5,0
NELFE,HGNC:13974,2,0
NELL1,HGNC:7750,8,0
NEMP1,HGNC:29001,2,0
NEO1,HGNC:7754,1,0
NEPRO,HGNC:24496,1,0
NES,HGNC:7756,10,0
NET1,HGNC:14592,2,0
NETO1,HGNC:13823,2,0
NETO2,HGNC:14644,1,0
NEURL4,HGNC:34410,2,0
NEUROG1,HGNC:7764,2,0
NEUROG3,HGNC:13806,3,0
NFAM1,HGNC:29872,3,0
NFASC,HGNC:29866,3,0
NFATC1,HGNC:7775,6,0
NFATC2,HGNC:7776,4,0
NFATC3,HGNC:7777,2,0
NFIL3,HGNC:7787,1,0
NGFR,HGNC:7809,1,0
NGRN,HGNC:18077,2,0
NHSL1,HGNC:21021,1,0
NIBAN1,HGNC:16784,2,0
NID2,HGNC:13389,10,0
NIFK,HGNC:17838,1,0
NIPA2,HGNC:17044,1,0
NISCH,HGNC:18006,5,0
NKD2,HGNC:17046,4,0
NKG7,HGNC:7830,1,0
NKTR,HGNC:7833,1,0
NKX1-1,HGNC:24975,1,0
NLRC3,HGNC:29889,4,0
NLRC5,HGNC:29933,3,0
NLRP10,HGNC:21464,1,0
NLRP11,HGNC:22945,3,0
NLRP13,HGNC:22937,1,0
NLRP14,HGNC:22939,1,0
NLRP2,HGNC:22948,11,0
NLRP4,HGNC:22943,2,0
NLRP5,HGNC:21269,20,0
NLRP6,HGNC:22944,4,0
NLRP8,HGNC:22940,1,0
NLRP9,HGNC:22941,5,0
NLRX1,HGNC:29890,1,0
NMBR,HGNC:7843,1,0
NME3,HGNC:7851,2,0
NMNAT2,HGNC:16789,2,0
NMS,HGNC:32203,1,0
NMUR1,HGNC:4518,2,0
NMUR2,HGNC:16454,2,0
NOA1,HGNC:28473,1,0
NOC2L,HGNC:24517,1,0
NOD1,HGNC:16390,3,0
NOL11,HGNC:24557,1,0
NOL12,HGNC:28585,1,0
NOL3,HGNC:7869,1,0
NOLC1,HGNC:15608,4,0
NOP14,HGNC:16821,2,0
NOP2,HGNC:7867,5,0
NOS1,HGNC:7872,9,0
NOS2,HGNC:7873,4,0
NOS3,HGNC:7876,10,0
NOSTRIN,HGNC:20203,4,0
NOTCH4,HGNC:7884,8,0
NOTUM,HGNC:27106,1,0
NOX1,HGNC:7889,4,0
NOX4,HGNC:7891,2,0
NOX5,HGNC:14874,4,0
NPAP1,HGNC:1190,11,0
NPAS2,HGNC:7895,5,0
NPAS3,HGNC:19311,2,0
NPAS4,HGNC:18983,2,0
NPAT,HGNC:7896,6,0
NPBWR1,HGNC:4522,1,0
NPFF,HGNC:7901,2,0
NPFFR1,HGNC:17425,2,0
NPFFR2,HGNC:4525,4,0
NPLOC4,HGNC:18261,2,0
NPM1,HGNC:7910,2,0
NPPB,HGNC:7940,3,0
NPPC,HGNC:7941,1,0
NPR1,HGNC:7943,1,0
NPRL2,HGNC:24969,1,0
NPS,HGNC:33940,1,0
NPSR1,HGNC:23631,1,0
NPTX2,HGNC:7953,1,0
NPY1R,HGNC:7956,1,0
NPY2R,HGNC:7957,3,0
NPY4R,HGNC:9329,2,0
NPY5R,HGNC:7958,1,0
NQO1,HGNC:2874,1,0
NR1H3,HGNC:7966,1,0
NR4A1,HGNC:7980,1,0
NR5A2,HGNC:7984,2,0
NR6A1,HGNC:7985,1,0
NRAP,HGNC:7988,10,0
NRBP1,HGNC:7993,1,0
NRCAM,HGNC:7994,2,0
NRDC,HGNC:7995,1,0
NRDE2,HGNC:20186,1,0
NRG1,HGNC:7997,2,0
NRG2,HGNC:7998,2,0
NRG3,HGNC:7999,4,0
NRG4,HGNC:29862,1,0
NRIP1,HGNC:8001,10,0
NRK,HGNC:25391,4,0
NRN1,HGNC:17972,1,0
NRN1L,HGNC:29811,2,0
NRP1,HGNC:8004,4,0
NRROS,HGNC:24613,2,0
NRSN2,HGNC:16229,1,0
NSD3,HGNC:12767,5,0
NSFL1C,HGNC:15912,1,0
NSMCE3,HGNC:7677,3,0
NT5C1A,HGNC:17819,1,0
NT5C1B,HGNC:17818,2,0
NT5E,HGNC:8021,5,0
NTM,HGNC:17941,2,0
NTN4,HGNC:13658,2,0
NTNG2,HGNC:14288,1,0
NTRK3,HGNC:8033,1,0
NTSR1,HGNC:8039,6,0
NTSR2,HGNC:8040,2,0
NUAK1,HGNC:14311,1,0
NUB1,HGNC:17623,1,0
NUBP2,HGNC:8042,1,0
NUDT16,HGNC:26442,1,0
NUDT2,HGNC:8049,1,0
NUFIP1,HGNC:8057,2,0
NUFIP2,HGNC:17634,6,0
NUMA1,HGNC:8059,11,0
NUP107,HGNC:29914,4,0
NUP153,HGNC:8062,6,0
NUP188,HGNC:17859,4,0
NUP205,HGNC:18658,5,0
NUP210,HGNC:30052,3,0
NUP43,HGNC:21182,1,0
NUP98,HGNC:8068,6,0
NUTM1,HGNC:29919,2,0
NWD1,HGNC:27619,5,0
NWD2,HGNC:29229,1,0
NXF1,HGNC:8071,1,0
NXF5,HGNC:8075,3,0
NXN,HGNC:18008,2,0
NXPE1,HGNC:28527,1,0
NXPE3,HGNC:28238,3,0
NYNRIN,HGNC:20165,2,0
OAS1,HGNC:8086,2,0
OAS3,HGNC:8088,3,0
OCEL1,HGNC:26221,3,0
ODAPH,HGNC:26300,1,0
ODF1,HGNC:8113,2,0
ODF2,HGNC:8114,2,0
ODF2L,HGNC:29225,3,0
OGDHL,HGNC:25590,4,0
OMA1,HGNC:29661,6,0
OPALIN,HGNC:20707,1,0
OPN4,HGNC:14449,2,0
OPRK1,HGNC:8154,2,0
OPRM1,HGNC:8156,1,0
OPTC,HGNC:8158,2,0
OR10A4,HGNC:15130,2,0
OR10C1,HGNC:8165,1,0
OR10G9,HGNC:15129,2,0
OR10H1,HGNC:8172,5,0
OR10H5,HGNC:15389,3,0
OR10J5,HGNC:14993,1,0
OR10P1,HGNC:15378,2,0
OR10X1,HGNC:14995,1,0
OR13C5,HGNC:15100,3,0
OR13H1,HGNC:14755,3,0
OR1A1,HGNC:8179,1,0
OR1A2,HGNC:8180,3,0
OR1B1,HGNC:8181,1,0
OR1F1,HGNC:8194,4,0
OR1I1,HGNC:8207,1,0
OR1N2,HGNC:15111,1,0
OR2A12,HGNC:15082,1,0
OR2A5,HGNC:8232,1,0
OR2AG1,HGNC:15142,5,0
OR2AK2,HGNC:19569,2,0
OR2G3,HGNC:15008,2,0
OR2M2,HGNC:8268,3,0
OR2S2,HGNC:8276,1,0
OR2T2,HGNC:14725,2,0
OR2T33,HGNC:31255,1,0
OR2T5,HGNC:15017,1,0
OR2W3,HGNC:15021,1,0
OR3A1,HGNC:8282,2,0
OR4C46,HGNC:31271,2,0
OR4C6,HGNC:14743,1,0
OR4N4,HGNC:15375,3,0
OR4S1,HGNC:14705,2,0
OR51A2,HGNC:14764,1,0
OR51B2,HGNC:14703,1,0
OR51F1,HGNC:15196,1,0
OR52B4,HGNC:15209,1,0
OR52E6,HGNC:15215,3,0
OR52N2,HGNC:15228,1,0
OR52N4,HGNC:15230,2,0
OR5AC2,HGNC:15431,2,0
OR5AR1,HGNC:15260,1,0
OR6B2,HGNC:15041,2,0
OR6B3,HGNC:15042,1,0
OR6C1,HGNC:8355,1,0
OR6C3,HGNC:15437,1,0
ORM1,HGNC:8498,1,0
ORMDL2,HGNC:16037,1,0
OSBP2,HGNC:8504,3,0
OSBPL5,HGNC:16392,3,0
OSGEPL1,HGNC:23075,2,0
OSGIN1,HGNC:30093,1,0
OSGIN2,HGNC:1355,1,0
OTOP2,HGNC:19657,2,0
OTOR,HGNC:8517,1,0
OTULIN,HGNC:25118,3,0
OTX1,HGNC:8521,1,0
OVGP1,HGNC:8524,8,0
OVOL2,HGNC:15804,1,0
OXA1L,HGNC:8526,1,0
OXER1,HGNC:24884,2,0
OXGR1,HGNC:4531,1,0
OXTR,HGNC:8529,3,0
P2RX1,HGNC:8533,1,0
P2RX3,HGNC:8534,1,0
P2RX4,HGNC:8535,3,0
P2RX5,HGNC:8536,1,0
P2RX7,HGNC:8537,6,0
P2RY11,HGNC:8540,5,0
P2RY12,HGNC:18124,1,0
P2RY14,HGNC:16442,1,0
P2RY4,HGNC:8542,2,0
